 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  P8 Pt4
 Reduced formula:  P2Pt
 space group: (Pa-3), space number:  (205)
 abc:  5.722614   5.722614   5.722614
 angles: 90.000000  90.000000  90.000000
 sites: 12
 mp-730
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.374 Rnm= 1.446 L3 shell
 Pot 1 Z=15 Rmt= 1.324 Rnm= 1.436
 Pot 2 Z=78 Rmt= 1.387 Rnm= 1.462
 Gam_ch=5.171E+00 H-L exch
 Mu= 1.703E+00 kf=2.133E+00 Vint=-1.564E+01 Rs_int= 1.700
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   15      icalc       2
 -----------------------------------------------------------------------
   3  12.000   5.6410    2.7305    1.70276 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  4.000  1.0677E+01  1.0705E+00 -3.3786E+01  1.229E+00  4.4247E+00  4.4869E+00
  4.200  1.0618E+01  1.0335E+00 -3.4190E+01  1.218E+00  4.5252E+00  4.6531E+00
  4.400  1.0552E+01  9.9465E-01 -3.4563E+01  1.205E+00  4.6449E+00  4.8227E+00
  4.600  1.0482E+01  9.5439E-01 -3.4908E+01  1.191E+00  4.7806E+00  4.9953E+00
  4.800  1.0408E+01  9.1178E-01 -3.5226E+01  1.178E+00  4.9296E+00  5.1705E+00
  5.000  1.0331E+01  8.6880E-01 -3.5521E+01  1.164E+00  5.0902E+00  5.3481E+00
  5.200  1.0252E+01  8.2524E-01 -3.5794E+01  1.149E+00  5.2609E+00  5.5278E+00
  5.400  1.0172E+01  7.8086E-01 -3.6047E+01  1.136E+00  5.4405E+00  5.7093E+00
  5.600  1.0092E+01  7.3647E-01 -3.6282E+01  1.123E+00  5.6281E+00  5.8924E+00
  5.800  1.0013E+01  6.9331E-01 -3.6504E+01  1.111E+00  5.8231E+00  6.0771E+00
  6.000  9.9329E+00  6.5221E-01 -3.6711E+01  1.100E+00  6.0247E+00  6.2630E+00
  6.500  9.7344E+00  5.5876E-01 -3.7188E+01  1.073E+00  6.5550E+00  6.7326E+00
  7.000  9.5326E+00  4.8124E-01 -3.7612E+01  1.048E+00  7.1178E+00  7.2078E+00
  7.500  9.3263E+00  4.1372E-01 -3.7990E+01  1.025E+00  7.7090E+00  7.6872E+00
  8.000  9.1186E+00  3.5310E-01 -3.8331E+01  1.004E+00  8.3251E+00  8.1700E+00
  8.500  8.9153E+00  3.0095E-01 -3.8644E+01  9.879E-01  8.9639E+00  8.6554E+00
  9.000  8.7175E+00  2.5884E-01 -3.8936E+01  9.752E-01  9.6233E+00  9.1429E+00
  9.500  8.5243E+00  2.2481E-01 -3.9206E+01  9.653E-01  1.0302E+01  9.6322E+00
 10.000  8.3349E+00  1.9514E-01 -3.9456E+01  9.572E-01  1.0998E+01  1.0123E+01
 11.000  7.9711E+00  1.4578E-01 -3.9922E+01  9.449E-01  1.2439E+01  1.1107E+01
 12.000  7.6316E+00  1.1222E-01 -4.0346E+01  9.378E-01  1.3940E+01  1.2095E+01
 13.000  7.3101E+00  8.6093E-02 -4.0750E+01  9.331E-01  1.5495E+01  1.3085E+01
 14.000  7.0082E+00  6.6201E-02 -4.1175E+01  9.303E-01  1.7099E+01  1.4077E+01
 15.000  6.7245E+00  4.8095E-02 -4.1672E+01  9.290E-01  1.8747E+01  1.5070E+01
 16.000  6.4565E+00  3.1382E-02 -4.2392E+01  9.279E-01  2.0438E+01  1.6065E+01
 17.000  6.2040E+00  2.2235E-02 -4.3429E+01  9.263E-01  2.2168E+01  1.7060E+01
 18.000  5.9638E+00  2.3866E-02 -4.4427E+01  9.245E-01  2.3935E+01  1.8056E+01
 19.000  5.7340E+00  2.9435E-02 -4.5123E+01  9.235E-01  2.5735E+01  1.9052E+01
 20.000  5.5152E+00  3.6330E-02 -4.5649E+01  9.233E-01  2.7568E+01  2.0049E+01
