 comment: None given                            Feff8L (EXAFS)       0.1
 Source:
 Structure Summary:  P8 Pt4
 Reduced formula:  P2Pt
 space group: (Pa-3), space number:  (205)
 abc:  5.722614   5.722614   5.722614
 angles: 90.000000  90.000000  90.000000
 sites: 12
 mp-730
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.374 Rnm= 1.446 L3 shell
 Pot 1 Z=15 Rmt= 1.324 Rnm= 1.436
 Pot 2 Z=78 Rmt= 1.387 Rnm= 1.462
 Gam_ch=5.171E+00 H-L exch
 Mu= 1.703E+00 kf=2.133E+00 Vint=-1.564E+01 Rs_int= 1.700
 PATH  Rmax= 6.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path    1      icalc       2
 -----------------------------------------------------------------------
   2   6.000   2.4034    2.7305    1.70276 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
    -0.6281    0.6281   -2.2332  1  15 P
    k   real[2*phc]   mag[feff]  phase[feff] red factor   lambda     real[p]@#
  1.800  1.1224E+01  4.3490E-01 -1.5904E+01  1.070E+00  7.1692E+00  2.7873E+00
  1.900  1.1193E+01  4.4810E-01 -1.6173E+01  1.071E+00  7.1736E+00  2.8558E+00
  2.000  1.1160E+01  4.6321E-01 -1.6422E+01  1.073E+00  7.1733E+00  2.9275E+00
  2.200  1.1089E+01  4.9519E-01 -1.6855E+01  1.076E+00  7.1747E+00  3.0805E+00
  2.400  1.1004E+01  5.2159E-01 -1.7187E+01  1.079E+00  7.2181E+00  3.2501E+00
  2.600  1.0884E+01  5.7786E-01 -1.7447E+01  1.135E+00  5.9503E+00  3.4430E+00
  2.800  1.0854E+01  6.6209E-01 -1.7774E+01  1.204E+00  4.9058E+00  3.5899E+00
  3.000  1.0857E+01  7.1464E-01 -1.8102E+01  1.228E+00  4.5428E+00  3.7216E+00
  3.200  1.0837E+01  7.4580E-01 -1.8379E+01  1.244E+00  4.3688E+00  3.8642E+00
  3.400  1.0810E+01  7.5782E-01 -1.8642E+01  1.247E+00  4.3037E+00  4.0126E+00
  3.600  1.0773E+01  7.6220E-01 -1.8891E+01  1.245E+00  4.3041E+00  4.1661E+00
  3.800  1.0729E+01  7.6209E-01 -1.9131E+01  1.238E+00  4.3485E+00  4.3244E+00
  4.000  1.0677E+01  7.5821E-01 -1.9354E+01  1.229E+00  4.4247E+00  4.4869E+00
  4.200  1.0618E+01  7.5012E-01 -1.9566E+01  1.218E+00  4.5252E+00  4.6531E+00
  4.400  1.0552E+01  7.3750E-01 -1.9765E+01  1.205E+00  4.6449E+00  4.8227E+00
  4.600  1.0482E+01  7.2104E-01 -1.9954E+01  1.191E+00  4.7806E+00  4.9953E+00
  4.800  1.0408E+01  6.9928E-01 -2.0129E+01  1.178E+00  4.9296E+00  5.1705E+00
  5.000  1.0331E+01  6.7441E-01 -2.0294E+01  1.164E+00  5.0902E+00  5.3481E+00
  5.200  1.0252E+01  6.4697E-01 -2.0449E+01  1.149E+00  5.2609E+00  5.5278E+00
  5.400  1.0172E+01  6.1751E-01 -2.0593E+01  1.136E+00  5.4405E+00  5.7093E+00
  5.600  1.0092E+01  5.8758E-01 -2.0727E+01  1.123E+00  5.6281E+00  5.8924E+00
  5.800  1.0013E+01  5.5826E-01 -2.0854E+01  1.111E+00  5.8231E+00  6.0771E+00
  6.000  9.9329E+00  5.3067E-01 -2.0973E+01  1.100E+00  6.0247E+00  6.2630E+00
  6.500  9.7344E+00  4.7016E-01 -2.1251E+01  1.073E+00  6.5550E+00  6.7326E+00
  7.000  9.5326E+00  4.2004E-01 -2.1506E+01  1.048E+00  7.1178E+00  7.2078E+00
  7.500  9.3263E+00  3.7314E-01 -2.1743E+01  1.025E+00  7.7090E+00  7.6872E+00
  8.000  9.1186E+00  3.2747E-01 -2.1961E+01  1.004E+00  8.3251E+00  8.1700E+00
  8.500  8.9153E+00  2.8852E-01 -2.2162E+01  9.879E-01  8.9639E+00  8.6554E+00
  9.000  8.7175E+00  2.5702E-01 -2.2347E+01  9.752E-01  9.6233E+00  9.1429E+00
  9.500  8.5243E+00  2.3144E-01 -2.2521E+01  9.653E-01  1.0302E+01  9.6322E+00
 10.000  8.3349E+00  2.0781E-01 -2.2688E+01  9.572E-01  1.0998E+01  1.0123E+01
 11.000  7.9711E+00  1.6569E-01 -2.3003E+01  9.449E-01  1.2439E+01  1.1107E+01
 12.000  7.6316E+00  1.3680E-01 -2.3282E+01  9.378E-01  1.3940E+01  1.2095E+01
 13.000  7.3101E+00  1.1277E-01 -2.3553E+01  9.331E-01  1.5495E+01  1.3085E+01
 14.000  7.0082E+00  9.5770E-02 -2.3795E+01  9.303E-01  1.7099E+01  1.4077E+01
 15.000  6.7245E+00  8.3859E-02 -2.4044E+01  9.290E-01  1.8747E+01  1.5070E+01
 16.000  6.4565E+00  7.1689E-02 -2.4311E+01  9.279E-01  2.0438E+01  1.6065E+01
 17.000  6.2040E+00  5.9241E-02 -2.4527E+01  9.263E-01  2.2168E+01  1.7060E+01
 18.000  5.9638E+00  4.8609E-02 -2.4682E+01  9.245E-01  2.3935E+01  1.8056E+01
 19.000  5.7340E+00  4.1574E-02 -2.4745E+01  9.235E-01  2.5735E+01  1.9052E+01
 20.000  5.5152E+00  3.8513E-02 -2.4769E+01  9.233E-01  2.7568E+01  2.0049E+01
